@RELATION   'derisi0.names : -C 58 '
@ATTRIBUTE root					{0,1}
@ATTRIBUTE GO0003674					{0,1}
@ATTRIBUTE GO0005575					{0,1}
@ATTRIBUTE GO0008150					{0,1}
@ATTRIBUTE GO0003824					{0,1}
@ATTRIBUTE GO0005215					{0,1}
@ATTRIBUTE GO0005488					{0,1}
@ATTRIBUTE GO0032991					{0,1}
@ATTRIBUTE GO0043226					{0,1}
@ATTRIBUTE GO0044422					{0,1}
@ATTRIBUTE GO0044464					{0,1}
@ATTRIBUTE GO0008152					{0,1}
@ATTRIBUTE GO0009987					{0,1}
@ATTRIBUTE GO0050896					{0,1}
@ATTRIBUTE GO0051234					{0,1}
@ATTRIBUTE GO0065007					{0,1}
@ATTRIBUTE GO0016740					{0,1}
@ATTRIBUTE GO0016787					{0,1}
@ATTRIBUTE GO0003676					{0,1}
@ATTRIBUTE GO0005515					{0,1}
@ATTRIBUTE GO0043234					{0,1}
@ATTRIBUTE GO0043227					{0,1}
@ATTRIBUTE GO0043229					{0,1}
@ATTRIBUTE GO0044446					{0,1}
@ATTRIBUTE GO0016020					{0,1}
@ATTRIBUTE GO0044424					{0,1}
@ATTRIBUTE GO0044425					{0,1}
@ATTRIBUTE GO0009058					{0,1}
@ATTRIBUTE GO0043170					{0,1}
@ATTRIBUTE GO0044237					{0,1}
@ATTRIBUTE GO0044238					{0,1}
@ATTRIBUTE GO0016043					{0,1}
@ATTRIBUTE GO0006950					{0,1}
@ATTRIBUTE GO0006810					{0,1}
@ATTRIBUTE GO0051649					{0,1}
@ATTRIBUTE GO0050789					{0,1}
@ATTRIBUTE GO0043231					{0,1}
@ATTRIBUTE GO0044428					{0,1}
@ATTRIBUTE GO0005737					{0,1}
@ATTRIBUTE GO0044444					{0,1}
@ATTRIBUTE GO0019538					{0,1}
@ATTRIBUTE GO0043283					{0,1}
@ATTRIBUTE GO0044260					{0,1}
@ATTRIBUTE GO0006139					{0,1}
@ATTRIBUTE GO0006996					{0,1}
@ATTRIBUTE GO0046907					{0,1}
@ATTRIBUTE GO0019222					{0,1}
@ATTRIBUTE GO0050794					{0,1}
@ATTRIBUTE GO0005634					{0,1}
@ATTRIBUTE GO0005739					{0,1}
@ATTRIBUTE GO0044267					{0,1}
@ATTRIBUTE GO0006259					{0,1}
@ATTRIBUTE GO0016070					{0,1}
@ATTRIBUTE GO0043412					{0,1}
@ATTRIBUTE GO0051276					{0,1}
@ATTRIBUTE GO0031323					{0,1}
@ATTRIBUTE GO0006464					{0,1}
@ATTRIBUTE GO0007001					{0,1}
@ATTRIBUTE  g1                                      numeric
@ATTRIBUTE  g1_bkg                                  numeric
@ATTRIBUTE  r1                                      numeric
@ATTRIBUTE  r1_bkg                                  numeric
@ATTRIBUTE  f1                                      numeric
@ATTRIBUTE  g2                                      numeric
@ATTRIBUTE  g2_bkg                                  numeric
@ATTRIBUTE  r2                                      numeric
@ATTRIBUTE  r2_bkg                                  numeric
@ATTRIBUTE  f2                                      numeric
@ATTRIBUTE  g3                                      numeric
@ATTRIBUTE  g3_bkg                                  numeric
@ATTRIBUTE  r3                                      numeric
@ATTRIBUTE  r3_bkg                                  numeric
@ATTRIBUTE  f3                                      numeric
@ATTRIBUTE  g4                                      numeric
@ATTRIBUTE  g4_bkg                                  numeric
@ATTRIBUTE  r4                                      numeric
@ATTRIBUTE  r4_bkg                                  numeric
@ATTRIBUTE  f4                                      numeric
@ATTRIBUTE  g5                                      numeric
@ATTRIBUTE  g5_bkg                                  numeric
@ATTRIBUTE  r5                                      numeric
@ATTRIBUTE  r5_bkg                                  numeric
@ATTRIBUTE  f5                                      numeric
@ATTRIBUTE  g6                                      numeric
@ATTRIBUTE  g6_bkg                                  numeric
@ATTRIBUTE  r6                                      numeric
@ATTRIBUTE  r6_bkg                                  numeric
@ATTRIBUTE  f6                                      numeric
@ATTRIBUTE  g7                                      numeric
@ATTRIBUTE  g7_bkg                                  numeric
@ATTRIBUTE  r7                                      numeric
@ATTRIBUTE  r7_bkg                                  numeric
@ATTRIBUTE  f7                                      numeric
@ATTRIBUTE  g1_ratio                                numeric
@ATTRIBUTE  g2_ratio                                numeric
@ATTRIBUTE  g3_ratio                                numeric
@ATTRIBUTE  g4_ratio                                numeric
@ATTRIBUTE  g5_ratio                                numeric
@ATTRIBUTE  g6_ratio                                numeric
@ATTRIBUTE  g7_ratio                                numeric
@ATTRIBUTE  r1_ratio                                numeric
@ATTRIBUTE  r2_ratio                                numeric
@ATTRIBUTE  r3_ratio                                numeric
@ATTRIBUTE  r4_ratio                                numeric
@ATTRIBUTE  r5_ratio                                numeric
@ATTRIBUTE  r6_ratio                                numeric
@ATTRIBUTE  r7_ratio                                numeric
@ATTRIBUTE  g1dashbkg                               numeric
@ATTRIBUTE  g2dashbkg                               numeric
@ATTRIBUTE  g3dashbkg                               numeric
@ATTRIBUTE  g4dashbkg                               numeric
@ATTRIBUTE  g5dashbkg                               numeric
@ATTRIBUTE  g6dashbkg                               numeric
@ATTRIBUTE  g7dashbkg                               numeric
@ATTRIBUTE  r1dashbkg                               numeric
@ATTRIBUTE  r2dashbkg                               numeric
@ATTRIBUTE  r3dashbkg                               numeric
@ATTRIBUTE  r4dashbkg                               numeric
@ATTRIBUTE  r5dashbkg                               numeric
@ATTRIBUTE  r6dashbkg                               numeric
@ATTRIBUTE  r7dashbkg                               numeric


@DATA
1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7562,1901,6589,959,0,6665,2196,7202,1184,0,5225,1509,4887,1165,0,4550,1002,3573,676,0,6824,1565,6076,1531,0,8553,2433,6051,2020,0,4158,889,3559,783,0,1.01,0.74,1,1.22,1.16,1.52,1.18,0.99,1.35,1,0.82,0.86,0.66,0.85,5661,4469,3716,3548,5259,6120,3269,5630,6018,3722,2897,4545,4031,2776
1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4010,1754,2780,982,0,3982,2101,2943,1173,0,2378,901,2146,726,0,2308,1042,1743,709,0,3157,1266,2806,1223,0,4350,2152,3385,1620,0,1977,833,1702,630,0,1.25,1.06,1.04,1.22,1.19,1.25,1.07,0.8,0.94,0.96,0.82,0.84,0.8,0.93,2256,1881,1477,1266,1891,2198,1144,1798,1770,1420,1034,1583,1765,1072
1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3414,1818,2434,935,0,3155,2015,2179,1142,0,2038,1095,1897,800,0,2015,1049,1731,760,0,3022,1282,3427,1254,0,4107,2204,4472,1684,0,1774,836,1799,660,0,1.06,1.1,0.86,0.99,0.8,0.68,0.82,0.94,0.91,1.16,1.01,1.25,1.47,1.22,1596,1140,943,966,1740,1903,938,1499,1037,1097,971,2173,2788,1139
1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4594,2166,3747,1067,0,3983,2302,2786,1330,0,4557,1691,4491,1301,0,3141,1295,2613,978,0,3245,1564,2216,930,0,4068,2326,3457,1982,0,3448,951,2689,700,0,0.91,1.15,0.9,1.13,1.31,1.18,1.26,1.1,0.87,1.11,0.88,0.76,0.85,0.79,2428,1681,2866,1846,1681,1742,2497,2680,1456,3190,1635,1286,1475,1989
1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3701,2652,1740,1212,0,2948,2183,1634,1187,0,1847,1375,1432,966,0,2115,1230,1348,817,0,2888,1700,1678,1034,0,3782,2130,3312,1319,0,1527,984,1151,660,0,1.99,1.71,1.01,1.67,1.84,0.83,1.11,0.5,0.58,0.99,0.6,0.54,1.2,0.9,1049,765,472,885,1188,1652,543,528,447,466,531,644,1993,491
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,2371,2103,1255,0,3647,2631,2548,1646,0,2638,1693,2179,1280,0,2100,1212,1490,858,0,2382,1498,1917,970,0,3307,2467,2710,1722,0,1801,1075,1522,775,0,1.12,1.13,1.05,1.41,0.93,0.85,0.97,0.89,0.88,0.95,0.71,1.08,1.18,1.03,949,1016,945,888,884,840,726,848,902,899,632,947,988,747
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3926,2177,3098,1151,0,4593,2353,3595,1235,0,4781,1706,4381,1383,0,2606,1189,1986,873,0,2482,1331,1819,971,0,3455,2410,3564,2070,0,2876,916,2947,695,0,0.9,0.95,1.03,1.27,1.36,0.7,0.87,1.11,1.05,0.97,0.79,0.74,1.43,1.15,1749,2240,3075,1417,1151,1045,1960,1947,2360,2998,1113,848,1494,2252
1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,5384,2501,3667,1192,0,5296,2828,4370,1760,0,4394,2030,4053,1670,0,5273,1793,4431,1356,0,4453,1702,3295,993,0,4676,2742,4641,2362,0,3525,1285,2427,929,0,1.16,0.95,0.99,1.13,1.2,0.85,1.5,0.86,1.05,1.01,0.88,0.83,1.18,0.67,2883,2468,2364,3480,2751,1934,2240,2475,2610,2383,3075,2302,2279,1498
1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,11233,2787,9005,1243,0,6483,2645,4649,1596,0,6199,1732,5783,1327,0,9722,1548,6766,1029,0,7575,1788,5075,1044,0,10545,2504,4897,1459,0,7067,1228,2929,778,0,1.09,1.26,1,1.42,1.44,2.34,2.71,0.92,0.79,1,0.7,0.69,0.43,0.37,8446,3838,4467,8174,5787,8041,5839,7762,3053,4456,5737,4031,3438,2151
1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5175,2768,3422,1317,0,3496,2654,2079,1577,0,3304,1691,2690,1314,0,3236,1502,2673,1021,0,3617,1728,2788,1031,0,4130,2618,3743,1672,0,2571,1328,1803,851,0,1.14,1.68,1.17,1.05,1.08,0.73,1.31,0.88,0.6,0.85,0.95,0.93,1.37,0.76,2407,842,1613,1734,1889,1512,1243,2105,502,1376,1652,1757,2071,952
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213,2137,2089,1193,0,3518,2502,2503,1386,0,2517,1384,2558,1039,0,1920,1115,1772,793,0,2642,1706,2736,1420,0,2913,2265,2670,1521,0,1858,950,2451,725,0,1.2,0.91,0.75,0.82,0.71,0.56,0.53,0.83,1.1,1.33,1.22,1.41,1.79,1.89,1076,1016,1133,805,936,648,908,896,1117,1519,979,1316,1149,1726
1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8948,2131,8413,1149,0,8028,2069,7097,1046,0,12494,1640,12660,1288,0,6384,1182,6112,870,0,5935,1583,5153,1100,0,6835,2346,8500,1920,0,6529,855,5856,675,0,0.94,0.98,0.95,0.99,1.07,0.68,1.1,1.06,1.02,1.05,1.01,0.93,1.47,0.91,6817,5959,10854,5202,4352,4489,5674,7264,6051,11372,5242,4053,6580,5181
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586,2028,4925,1039,0,6179,2396,9532,1317,0,7073,1617,6480,1199,0,4105,1045,1768,748,0,4131,1473,1926,1104,0,5250,2320,2931,2034,0,4011,811,1503,623,0,0.92,0.46,1.03,3,3.23,3.27,3.64,1.09,2.17,0.97,0.33,0.31,0.31,0.27,3558,3783,5456,3060,2658,2930,3200,3886,8215,5281,1020,822,897,880
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5169,2046,3925,1125,0,5386,2378,4190,1399,0,3873,1371,3739,1018,0,3229,1202,2855,879,0,3230,1412,2756,1206,0,4686,2262,3494,1459,0,3182,929,2230,665,0,1.12,1.08,0.92,1.03,1.17,1.19,1.44,0.89,0.93,1.09,0.97,0.85,0.84,0.69,3123,3008,2502,2027,1818,2424,2253,2800,2791,2721,1976,1550,2035,1565
1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5008,2648,3402,1436,0,4242,2818,2748,1686,0,3473,1974,2959,1496,0,3109,1441,2336,881,0,3384,1773,2440,1211,0,4156,2670,3323,1793,0,2623,1280,1951,886,0,1.2,1.34,1.02,1.15,1.31,0.97,1.26,0.83,0.75,0.98,0.87,0.76,1.03,0.79,2360,1424,1499,1668,1611,1486,1343,1966,1062,1463,1455,1229,1530,1065
1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5670,2696,4166,1350,0,4794,2820,4303,1676,0,3849,2070,5663,1582,0,3780,1471,4268,994,0,3641,1691,4035,1189,0,5233,2785,6206,1910,0,2827,1223,3343,794,0,1.06,0.75,0.44,0.71,0.69,0.57,0.63,0.94,1.33,2.27,1.41,1.45,1.75,1.59,2974,1974,1779,2309,1950,2448,1604,2816,2627,4081,3274,2846,4296,2549
1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3515,2035,2381,1111,0,3703,2360,2568,1386,0,2220,1335,1802,951,0,2040,1183,1550,799,0,2588,1362,2460,1186,0,3243,2239,2682,1526,0,1921,891,2066,684,0,1.17,1.14,1.04,1.14,0.96,0.87,0.75,0.85,0.88,0.96,0.88,1.04,1.15,1.33,1480,1343,885,857,1226,1004,1030,1270,1182,851,751,1274,1156,1382
1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10292,2002,10096,1101,0,11304,2285,13869,1367,0,13261,1555,14955,1198,0,8029,1106,5685,809,0,7983,1575,4735,1146,0,10835,2311,5178,1868,0,8824,865,3514,665,0,0.92,0.72,0.85,1.42,1.79,2.58,2.79,1.09,1.39,1.18,0.7,0.56,0.39,0.36,8290,9019,11706,6923,6408,8524,7959,8995,12502,13757,4876,3589,3310,2849
1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,19758,1997,21956,1031,0,19255,2369,20768,1461,0,17761,1554,20358,1270,0,16766,1238,18402,850,0,15855,1626,14691,1115,0,17180,2244,10905,1770,0,21145,862,6993,677,0,0.85,0.87,0.85,0.88,1.05,1.64,3.21,1.18,1.15,1.18,1.14,0.95,0.61,0.31,17761,16886,16207,15528,14229,14936,20283,20925,19307,19088,17552,13576,9135,6316
1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23528,2434,24822,1241,0,20624,2733,24649,1867,0,16980,2040,17909,1719,0,24816,1924,22931,1529,0,13409,1711,10746,980,0,21468,2718,17192,2278,0,19601,1572,19018,1392,0,0.89,0.79,0.92,1.07,1.2,1.26,1.02,1.12,1.27,1.09,0.93,0.83,0.79,0.98,21094,17891,14940,22892,11698,18750,18029,23581,22782,16190,21402,9766,14914,17626
1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8883,2603,7732,1410,0,6902,2782,5510,1662,0,7560,2050,6012,1556,0,7123,1590,5973,1076,0,5993,1762,5237,1123,0,7164,2975,8056,1962,0,4827,1199,6278,797,0,0.99,1.07,1.24,1.13,1.03,0.69,0.66,1.01,0.93,0.81,0.88,0.97,1.45,1.52,6280,4120,5510,5533,4231,4189,3628,6322,3848,4456,4897,4114,6094,5481
1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4589,1973,3760,997,0,7214,2277,9148,1293,0,5033,1426,5011,1067,0,3338,1044,2615,722,0,3881,1429,3078,1167,0,6857,2350,5697,1982,0,3017,932,2428,804,0,0.95,0.63,0.91,1.21,1.28,1.21,1.28,1.05,1.59,1.1,0.83,0.78,0.83,0.78,2616,4937,3607,2294,2452,4507,2085,2763,7855,3944,1893,1911,3715,1624
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,3812,2279,2403,1144,0,3872,2656,3397,1585,0,4282,2043,4017,1642,0,3350,1558,2806,1234,0,2654,1631,1651,927,0,3798,2634,3431,2302,0,2921,1072,2374,778,0,1.22,0.67,0.94,1.14,1.41,1.03,1.16,0.82,1.49,1.06,0.88,0.71,0.97,0.86,1533,1216,2239,1792,1023,1164,1849,1259,1812,2375,1572,724,1129,1596
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,18489,1936,18451,1065,0,18677,2325,18558,1350,0,15590,1490,19506,1156,0,14296,1090,14962,765,0,18247,1410,19711,1277,0,17942,2373,14498,2012,0,14503,817,4902,606,0,0.95,0.95,0.77,0.93,0.91,1.25,3.19,1.05,1.05,1.3,1.08,1.1,0.8,0.31,16553,16352,14100,13206,16837,15569,13686,17386,17208,18350,14197,18434,12486,4296
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,19119,1989,19326,1001,0,16678,2088,13140,1142,0,16801,1570,14516,1177,0,17533,1070,11164,709,0,18482,1577,10963,1255,0,19179,2383,9470,2029,0,17287,912,3754,652,0,0.93,1.22,1.14,1.57,1.74,2.26,5.28,1.08,0.82,0.88,0.64,0.57,0.44,0.19,17130,14590,15231,16463,16905,16796,16375,18325,11998,13339,10455,9708,7441,3102
1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,15961,2259,16577,1204,0,12669,2722,13399,1558,0,28946,2182,27647,1737,0,21715,1630,16818,1254,0,7834,1744,5545,1063,0,17277,2703,8292,2289,0,22657,1270,8685,910,0,0.89,0.84,1.03,1.29,1.36,2.43,2.75,1.12,1.19,0.97,0.78,0.74,0.41,0.36,13702,9947,26764,20085,6090,14574,21387,15373,11841,25910,15564,4482,6003,7775
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3550,1897,2486,951,0,3436,2068,3806,1077,0,2623,1650,2374,1362,0,1956,970,1590,684,0,2990,1493,2547,1307,0,3938,2440,8384,2170,0,1821,754,7999,624,0,1.08,0.5,0.96,1.09,1.21,0.24,0.14,0.93,2,1.04,0.92,0.83,4.17,7.14,1653,1368,973,986,1497,1498,1067,1535,2729,1012,906,1240,6214,7375
1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,1861,2967,1013,0,4788,2275,3383,1255,0,2873,1245,2389,923,0,2569,1141,2250,793,0,2872,1264,2450,1168,0,4019,2131,3437,1483,0,2435,881,2034,647,0,1.16,1.18,1.11,0.98,1.25,0.97,1.12,0.86,0.85,0.9,1.02,0.8,1.03,0.89,2267,2513,1628,1428,1608,1888,1554,1954,2128,1466,1457,1282,1954,1387
1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5587,2525,4159,1364,0,5270,2605,3927,1791,0,4854,2048,4117,1642,0,4086,1559,3079,1054,0,4078,1683,2788,1090,0,5000,2713,4179,1851,0,3226,1192,2488,798,0,1.1,1.25,1.13,1.25,1.41,0.98,1.2,0.91,0.8,0.88,0.8,0.71,1.02,0.83,3062,2665,2806,2527,2395,2287,2034,2795,2136,2475,2025,1698,2328,1690
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6387,2158,5173,1139,0,6173,2632,8473,1554,0,7043,2194,6534,1818,0,6293,1718,5324,1336,0,4019,1478,2907,978,0,6024,2572,4517,2215,0,5791,1167,3719,850,0,1.05,0.51,1.03,1.15,1.32,1.5,1.61,0.95,1.96,0.97,0.87,0.76,0.67,0.62,4229,3541,4849,4575,2541,3452,4624,4034,6919,4716,3988,1929,2302,2869
1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8192,2246,7374,1198,0,7561,2451,7467,1395,0,16812,1907,16166,1508,0,10790,1618,9450,1241,0,4140,1530,3049,1031,0,8029,2579,6868,2228,0,10704,1104,5742,860,0,0.96,0.84,1.02,1.12,1.29,1.17,1.97,1.04,1.19,0.98,0.89,0.78,0.85,0.51,5946,5110,14905,9172,2610,5450,9600,6176,6072,14658,8209,2018,4640,4882
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4340,1819,3634,959,0,4266,2165,4867,1146,0,4190,1457,3865,1093,0,3134,940,2940,692,0,4169,1389,4021,1273,0,5505,2394,6345,2202,0,2479,833,1964,657,0,0.94,0.56,0.99,0.98,1.01,0.75,1.26,1.06,1.79,1.01,1.02,0.99,1.33,0.79,2521,2101,2733,2194,2780,3111,1646,2675,3721,2772,2248,2748,4143,1307
1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,4782,2219,3542,1149,0,4642,2542,4001,1454,0,5213,1819,5257,1408,0,3969,1495,3377,1081,0,2894,1530,2101,1008,0,4253,2445,3932,2040,0,3568,1016,2661,775,0,1.07,0.82,0.88,1.08,1.25,0.96,1.35,0.93,1.22,1.14,0.93,0.8,1.04,0.74,2563,2100,3394,2474,1364,1808,2552,2393,2547,3849,2296,1093,1892,1886
1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,5945,2332,5036,1308,0,6394,2789,4918,1809,0,4054,1743,3556,1422,0,3490,1322,2823,881,0,3441,1600,2189,1034,0,4939,2506,3612,1735,0,3050,1162,2373,814,0,0.97,1.16,1.08,1.12,1.59,1.3,1.21,1.03,0.86,0.93,0.89,0.63,0.77,0.83,3613,3605,2311,2168,1841,2433,1888,3728,3109,2134,1942,1155,1877,1559
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8094,2676,6108,1268,0,6498,2554,6131,1896,0,5145,1494,4603,1147,0,8367,1580,6874,1156,0,10501,1799,6545,1018,0,7468,2476,4329,2014,0,4213,1009,2120,740,0,1.12,0.93,1.06,1.19,1.57,2.16,2.32,0.89,1.08,0.94,0.84,0.64,0.46,0.43,5418,3944,3651,6787,8702,4992,3204,4840,4235,3456,5718,5527,2315,1380
1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5984,2672,4410,1246,0,5311,2718,4980,1894,0,4643,1936,4060,1566,0,6082,1458,5677,999,0,5847,1815,4322,1141,0,5428,2458,4227,1996,0,4011,1172,2954,912,0,1.05,0.84,1.09,0.99,1.27,1.33,1.39,0.95,1.19,0.92,1.01,0.79,0.75,0.72,3312,2593,2707,4624,4032,2970,2839,3164,3086,2494,4678,3181,2231,2042
